param_name,rank,min
base_model.model.module.model.layers.0.self_attn.q_proj.lora_A.default.weight,0,-6.414769814000465e-06
base_model.model.module.model.layers.31.self_attn.v_proj.lora_B.default.weight,0,-0.006995085626840591
base_model.model.module.model.layers.31.self_attn.v_proj.lora_A.default.weight,0,-1.0988791473209858e-05
base_model.model.module.model.layers.31.self_attn.q_proj.lora_B.default.weight,0,-0.0033746547996997833
base_model.model.module.model.layers.31.self_attn.q_proj.lora_A.default.weight,0,-5.788313046650728e-07
base_model.model.module.model.layers.30.self_attn.v_proj.lora_B.default.weight,0,-0.010440265759825706
base_model.model.module.model.layers.30.self_attn.v_proj.lora_A.default.weight,0,-3.945856406062376e-06
base_model.model.module.model.layers.30.self_attn.q_proj.lora_B.default.weight,0,-0.014071710407733917
base_model.model.module.model.layers.30.self_attn.q_proj.lora_A.default.weight,0,-1.096177356885164e-06
base_model.model.module.model.layers.29.self_attn.v_proj.lora_B.default.weight,0,-0.004656324163079262
base_model.model.module.model.layers.29.self_attn.v_proj.lora_A.default.weight,0,-1.825045001169201e-05
base_model.model.module.model.layers.29.self_attn.q_proj.lora_B.default.weight,0,-0.00538703752681613
base_model.model.module.model.layers.29.self_attn.q_proj.lora_A.default.weight,0,-3.125174998785951e-06
base_model.model.module.model.layers.28.self_attn.v_proj.lora_B.default.weight,0,-0.005198595114052296
base_model.model.module.model.layers.28.self_attn.v_proj.lora_A.default.weight,0,-3.1769246561452746e-05
base_model.model.module.model.layers.28.self_attn.q_proj.lora_B.default.weight,0,-0.006962026935070753
base_model.model.module.model.layers.28.self_attn.q_proj.lora_A.default.weight,0,-2.4269174900837243e-06
base_model.model.module.model.layers.27.self_attn.v_proj.lora_B.default.weight,0,-0.05403408780694008
base_model.model.module.model.layers.27.self_attn.v_proj.lora_A.default.weight,0,-5.871597295481479e-06
base_model.model.module.model.layers.27.self_attn.q_proj.lora_B.default.weight,0,-0.007236677221953869
base_model.model.module.model.layers.27.self_attn.q_proj.lora_A.default.weight,0,-1.8274699868925381e-06
base_model.model.module.model.layers.26.self_attn.v_proj.lora_B.default.weight,0,-0.010637685656547546
base_model.model.module.model.layers.26.self_attn.v_proj.lora_A.default.weight,0,-3.157838000333868e-05
base_model.model.module.model.layers.26.self_attn.q_proj.lora_B.default.weight,0,-0.011761734262108803
base_model.model.module.model.layers.26.self_attn.q_proj.lora_A.default.weight,0,-9.401245506523992e-07
base_model.model.module.model.layers.25.self_attn.v_proj.lora_B.default.weight,0,-0.022926945239305496
base_model.model.module.model.layers.25.self_attn.v_proj.lora_A.default.weight,0,-5.836600848851958e-06
base_model.model.module.model.layers.25.self_attn.q_proj.lora_B.default.weight,0,-0.011151825077831745
base_model.model.module.model.layers.25.self_attn.q_proj.lora_A.default.weight,0,-3.091221060458338e-06
base_model.model.module.model.layers.24.self_attn.v_proj.lora_B.default.weight,0,-0.010461964644491673
base_model.model.module.model.layers.24.self_attn.v_proj.lora_A.default.weight,0,-4.775815614266321e-05
base_model.model.module.model.layers.24.self_attn.q_proj.lora_B.default.weight,0,-0.0040493072010576725
base_model.model.module.model.layers.24.self_attn.q_proj.lora_A.default.weight,0,-1.1832521522592288e-06
base_model.model.module.model.layers.23.self_attn.v_proj.lora_B.default.weight,0,-0.0092375623062253
base_model.model.module.model.layers.23.self_attn.v_proj.lora_A.default.weight,0,-3.0258681363193318e-05
base_model.model.module.model.layers.23.self_attn.q_proj.lora_B.default.weight,0,-0.001702026929706335
base_model.model.module.model.layers.23.self_attn.q_proj.lora_A.default.weight,0,-5.364868798096722e-07
base_model.model.module.model.layers.22.self_attn.v_proj.lora_B.default.weight,0,-0.007612430956214666
base_model.model.module.model.layers.22.self_attn.v_proj.lora_A.default.weight,0,-5.464784408104606e-05
base_model.model.module.model.layers.22.self_attn.q_proj.lora_B.default.weight,0,-0.005076575092971325
base_model.model.module.model.layers.22.self_attn.q_proj.lora_A.default.weight,0,-2.229176516266307e-06
base_model.model.module.model.layers.21.self_attn.v_proj.lora_B.default.weight,0,-0.007078385911881924
base_model.model.module.model.layers.21.self_attn.v_proj.lora_A.default.weight,0,-7.425919466186315e-05
base_model.model.module.model.layers.21.self_attn.q_proj.lora_B.default.weight,0,-0.028143197298049927
base_model.model.module.model.layers.21.self_attn.q_proj.lora_A.default.weight,0,-3.3285230074397987e-06
base_model.model.module.model.layers.20.self_attn.v_proj.lora_B.default.weight,0,-0.00560118118301034
base_model.model.module.model.layers.20.self_attn.v_proj.lora_A.default.weight,0,-9.926448001351673e-06
base_model.model.module.model.layers.20.self_attn.q_proj.lora_B.default.weight,0,-0.015539069660007954
base_model.model.module.model.layers.20.self_attn.q_proj.lora_A.default.weight,0,-3.3102933230111375e-06
base_model.model.module.model.layers.19.self_attn.v_proj.lora_B.default.weight,0,-0.005810771603137255
base_model.model.module.model.layers.19.self_attn.v_proj.lora_A.default.weight,0,-3.0883988983987365e-06
base_model.model.module.model.layers.19.self_attn.q_proj.lora_B.default.weight,0,-0.05255599692463875
base_model.model.module.model.layers.19.self_attn.q_proj.lora_A.default.weight,0,-5.675894044543384e-06
base_model.model.module.model.layers.18.self_attn.v_proj.lora_B.default.weight,0,-0.03475848212838173
base_model.model.module.model.layers.18.self_attn.v_proj.lora_A.default.weight,0,-3.448633287916891e-05
base_model.model.module.model.layers.18.self_attn.q_proj.lora_B.default.weight,0,-0.015059692785143852
base_model.model.module.model.layers.18.self_attn.q_proj.lora_A.default.weight,0,-5.07601680510561e-06
base_model.model.module.model.layers.17.self_attn.v_proj.lora_B.default.weight,0,-0.03999682143330574
base_model.model.module.model.layers.17.self_attn.v_proj.lora_A.default.weight,0,-0.00014732108684256673
base_model.model.module.model.layers.17.self_attn.q_proj.lora_B.default.weight,0,-0.02340821921825409
base_model.model.module.model.layers.17.self_attn.q_proj.lora_A.default.weight,0,-5.330414296622621e-06
base_model.model.module.model.layers.16.self_attn.v_proj.lora_B.default.weight,0,-0.07728290557861328
base_model.model.module.model.layers.16.self_attn.v_proj.lora_A.default.weight,0,-8.2691345596686e-05
base_model.model.module.model.layers.16.self_attn.q_proj.lora_B.default.weight,0,-0.021096695214509964
base_model.model.module.model.layers.16.self_attn.q_proj.lora_A.default.weight,0,-7.993893632374238e-06
base_model.model.module.model.layers.15.self_attn.v_proj.lora_B.default.weight,0,-0.021559396758675575
base_model.model.module.model.layers.15.self_attn.v_proj.lora_A.default.weight,0,-5.79851730435621e-05
base_model.model.module.model.layers.15.self_attn.q_proj.lora_B.default.weight,0,-0.06830848008394241
base_model.model.module.model.layers.15.self_attn.q_proj.lora_A.default.weight,0,-1.3664285688719247e-05
base_model.model.module.model.layers.14.self_attn.v_proj.lora_B.default.weight,0,-0.04360297694802284
base_model.model.module.model.layers.14.self_attn.v_proj.lora_A.default.weight,0,-9.241747466148809e-05
base_model.model.module.model.layers.14.self_attn.q_proj.lora_B.default.weight,0,-0.013624059036374092
base_model.model.module.model.layers.14.self_attn.q_proj.lora_A.default.weight,0,-6.290876171988202e-06
base_model.model.module.model.layers.13.self_attn.v_proj.lora_B.default.weight,0,-0.07807792723178864
base_model.model.module.model.layers.13.self_attn.v_proj.lora_A.default.weight,0,-0.00022951759456191212
base_model.model.module.model.layers.13.self_attn.q_proj.lora_B.default.weight,0,-0.053821057081222534
base_model.model.module.model.layers.13.self_attn.q_proj.lora_A.default.weight,0,-1.9661343685584143e-05
base_model.model.module.model.layers.12.self_attn.v_proj.lora_B.default.weight,0,-0.08638620376586914
base_model.model.module.model.layers.12.self_attn.v_proj.lora_A.default.weight,0,-8.834313484840095e-05
base_model.model.module.model.layers.12.self_attn.q_proj.lora_B.default.weight,0,-0.03336280584335327
base_model.model.module.model.layers.12.self_attn.q_proj.lora_A.default.weight,0,-1.0615860446705483e-05
base_model.model.module.model.layers.11.self_attn.v_proj.lora_B.default.weight,0,-0.08903449773788452
base_model.model.module.model.layers.11.self_attn.v_proj.lora_A.default.weight,0,-0.00037473856355063617
base_model.model.module.model.layers.11.self_attn.q_proj.lora_B.default.weight,0,-0.012634753249585629
base_model.model.module.model.layers.11.self_attn.q_proj.lora_A.default.weight,0,-2.797654360620072e-06
base_model.model.module.model.layers.10.self_attn.v_proj.lora_B.default.weight,0,-0.025919407606124878
base_model.model.module.model.layers.10.self_attn.v_proj.lora_A.default.weight,0,-9.805284207686782e-05
base_model.model.module.model.layers.10.self_attn.q_proj.lora_B.default.weight,0,-0.009980992414057255
base_model.model.module.model.layers.10.self_attn.q_proj.lora_A.default.weight,0,-1.85971748578595e-05
base_model.model.module.model.layers.9.self_attn.v_proj.lora_B.default.weight,0,-0.07183916121721268
base_model.model.module.model.layers.9.self_attn.v_proj.lora_A.default.weight,0,-7.123991963453591e-05
base_model.model.module.model.layers.9.self_attn.q_proj.lora_B.default.weight,0,-0.09607069939374924
base_model.model.module.model.layers.9.self_attn.q_proj.lora_A.default.weight,0,-1.708339732431341e-05
base_model.model.module.model.layers.8.self_attn.v_proj.lora_B.default.weight,0,-0.07640097290277481
base_model.model.module.model.layers.8.self_attn.v_proj.lora_A.default.weight,0,-0.0004821380425710231
base_model.model.module.model.layers.8.self_attn.q_proj.lora_B.default.weight,0,-0.03996524214744568
base_model.model.module.model.layers.8.self_attn.q_proj.lora_A.default.weight,0,-1.5982379409251735e-05
base_model.model.module.model.layers.7.self_attn.v_proj.lora_B.default.weight,0,-0.046555690467357635
base_model.model.module.model.layers.7.self_attn.v_proj.lora_A.default.weight,0,-0.0004477592883631587
base_model.model.module.model.layers.7.self_attn.q_proj.lora_B.default.weight,0,-0.04436182603240013
base_model.model.module.model.layers.7.self_attn.q_proj.lora_A.default.weight,0,-6.1881828514742665e-06
base_model.model.module.model.layers.6.self_attn.v_proj.lora_B.default.weight,0,-0.037989262491464615
base_model.model.module.model.layers.6.self_attn.v_proj.lora_A.default.weight,0,-5.998616688884795e-05
base_model.model.module.model.layers.6.self_attn.q_proj.lora_B.default.weight,0,-0.019140202552080154
base_model.model.module.model.layers.6.self_attn.q_proj.lora_A.default.weight,0,-5.951386356173316e-06
base_model.model.module.model.layers.5.self_attn.v_proj.lora_B.default.weight,0,-0.05138855800032616
base_model.model.module.model.layers.5.self_attn.v_proj.lora_A.default.weight,0,-6.247872806852683e-05
base_model.model.module.model.layers.5.self_attn.q_proj.lora_B.default.weight,0,-0.023942027240991592
base_model.model.module.model.layers.5.self_attn.q_proj.lora_A.default.weight,0,-2.062826206383761e-05
base_model.model.module.model.layers.4.self_attn.v_proj.lora_B.default.weight,0,-0.08578035980463028
base_model.model.module.model.layers.4.self_attn.v_proj.lora_A.default.weight,0,-5.998796768835746e-05
base_model.model.module.model.layers.4.self_attn.q_proj.lora_B.default.weight,0,-0.03447241336107254
base_model.model.module.model.layers.4.self_attn.q_proj.lora_A.default.weight,0,-1.4511061635857914e-05
base_model.model.module.model.layers.3.self_attn.v_proj.lora_B.default.weight,0,-0.026450570672750473
base_model.model.module.model.layers.3.self_attn.v_proj.lora_A.default.weight,0,-0.00022974841704126447
base_model.model.module.model.layers.3.self_attn.q_proj.lora_B.default.weight,0,-0.01460734847933054
base_model.model.module.model.layers.3.self_attn.q_proj.lora_A.default.weight,0,-4.279530912754126e-06
base_model.model.module.model.layers.2.self_attn.v_proj.lora_B.default.weight,0,-0.05703553929924965
base_model.model.module.model.layers.2.self_attn.v_proj.lora_A.default.weight,0,-5.896993388887495e-05
base_model.model.module.model.layers.2.self_attn.q_proj.lora_B.default.weight,0,-0.014054290018975735
base_model.model.module.model.layers.2.self_attn.q_proj.lora_A.default.weight,0,-1.3183524970372673e-05
base_model.model.module.model.layers.1.self_attn.v_proj.lora_B.default.weight,0,-0.14406482875347137
base_model.model.module.model.layers.1.self_attn.v_proj.lora_A.default.weight,0,-9.34350464376621e-05
base_model.model.module.model.layers.1.self_attn.q_proj.lora_B.default.weight,0,-0.0027418124955147505
base_model.model.module.model.layers.1.self_attn.q_proj.lora_A.default.weight,0,-9.0641251517809e-06
base_model.model.module.model.layers.0.self_attn.v_proj.lora_B.default.weight,0,-0.07263034582138062
base_model.model.module.model.layers.0.self_attn.v_proj.lora_A.default.weight,0,-0.0002385447296546772
base_model.model.module.model.layers.0.self_attn.q_proj.lora_B.default.weight,0,-0.002357055200263858
base_model.model.module.model.layers.0.self_attn.q_proj.lora_A.default.weight,0,-2.2792098661739146e-06
